variante,modelo,accuracy,f1_macro,recall_MCAR,recall_MAR,recall_MNAR,f1_MCAR,f1_MAR,f1_MNAR,acc_level1,acc_level2
V3plus_threshold,GradientBoosting,0.47796610169491527,0.44977370696249586,0.4421052631578947,0.5666666666666667,0.28,0.60431654676259,0.5279503105590062,0.21705426356589147,0.8203389830508474,0.5
V3plus_threshold,LogisticRegression,0.39661016949152544,0.3720693772583163,0.3894736842105263,0.49333333333333335,0.12,0.5606060606060606,0.4728434504792332,0.08275862068965517,0.8169491525423729,0.4
V3plus_threshold,SVM_RBF,0.376271186440678,0.35721857654576405,0.3894736842105263,0.44,0.16,0.5323741007194245,0.4258064516129032,0.11347517730496454,0.7796610169491526,0.38341968911917096
V3plus_threshold,KNN,0.3898305084745763,0.36581988315573577,0.35789473684210527,0.46,0.24,0.4657534246575342,0.47586206896551725,0.15584415584415584,0.7322033898305085,0.4426229508196721
V3plus_threshold,MLP,0.39322033898305087,0.40489664100586636,0.3684210526315789,0.37333333333333335,0.5,0.5343511450381679,0.3929824561403509,0.28735632183908044,0.7898305084745763,0.40703517587939697
V3plus_threshold,NaiveBayes,0.4576271186440678,0.4516935983444437,0.4631578947368421,0.49333333333333335,0.34,0.6330935251798561,0.5121107266435986,0.20987654320987653,0.8271186440677966,0.455
V3plus_threshold,XGBoost,0.4610169491525424,0.436887839398075,0.4631578947368421,0.5333333333333333,0.24,0.624113475177305,0.5047318611987381,0.18181818181818182,0.8203389830508474,0.46464646464646464
V3plus_threshold,CatBoost,0.47796610169491527,0.46084627422655594,0.4631578947368421,0.5333333333333333,0.34,0.6197183098591549,0.5128205128205128,0.25,0.8169491525423729,0.49238578680203043
V3plus_soft3zone,RandomForest,0.4440677966101695,0.4173613643552752,0.4631578947368421,0.52,0.18,0.624113475177305,0.49056603773584906,0.13740458015267176,0.8169491525423729,0.4393939393939394
V3plus_soft3zone,GradientBoosting,0.4711864406779661,0.4386868716323707,0.4631578947368421,0.56,0.22,0.6197183098591549,0.5217391304347826,0.1746031746031746,0.8203389830508474,0.48223350253807107
V3plus_soft3zone,LogisticRegression,0.4440677966101695,0.3906044764158613,0.4842105263157895,0.5533333333333333,0.04,0.6216216216216216,0.5171339563862928,0.03305785123966942,0.8169491525423729,0.44041450777202074
V3plus_soft3zone,SVM_RBF,0.4033898305084746,0.35767483574116316,0.3894736842105263,0.52,0.08,0.5323741007194245,0.47560975609756095,0.06504065040650407,0.7796610169491526,0.42487046632124353
V3plus_soft3zone,KNN,0.4067796610169492,0.35619002467940314,0.3894736842105263,0.5133333333333333,0.12,0.4774193548387097,0.4935897435897436,0.0975609756097561,0.7322033898305085,0.4689265536723164
V3plus_soft3zone,MLP,0.43050847457627117,0.4224113309256092,0.3894736842105263,0.47333333333333333,0.38,0.5481481481481482,0.46405228758169936,0.2550335570469799,0.7898305084745763,0.45685279187817257
V3plus_soft3zone,NaiveBayes,0.46440677966101696,0.45521908591452953,0.4631578947368421,0.5066666666666667,0.34,0.6330935251798561,0.5117845117845118,0.22077922077922077,0.8271186440677966,0.465
V3plus_soft3zone,XGBoost,0.4406779661016949,0.41863562968675705,0.4631578947368421,0.5066666666666667,0.2,0.624113475177305,0.48253968253968255,0.14925373134328357,0.8203389830508474,0.43434343434343436
V3plus_soft3zone,CatBoost,0.4711864406779661,0.4433372188122389,0.4631578947368421,0.5466666666666666,0.26,0.6111111111111112,0.5173501577287066,0.20155038759689922,0.8169491525423729,0.48717948717948717
V3plus_fullprob,RandomForest,0.4440677966101695,0.4173613643552752,0.4631578947368421,0.52,0.18,0.624113475177305,0.49056603773584906,0.13740458015267176,0.8169491525423729,0.4393939393939394
V3plus_fullprob,GradientBoosting,0.4711864406779661,0.4386868716323707,0.4631578947368421,0.56,0.22,0.6197183098591549,0.5217391304347826,0.1746031746031746,0.8203389830508474,0.48223350253807107
V3plus_fullprob,LogisticRegression,0.4440677966101695,0.3906044764158613,0.4842105263157895,0.5533333333333333,0.04,0.6216216216216216,0.5171339563862928,0.03305785123966942,0.8169491525423729,0.44041450777202074
V3plus_fullprob,SVM_RBF,0.4033898305084746,0.35767483574116316,0.3894736842105263,0.52,0.08,0.5323741007194245,0.47560975609756095,0.06504065040650407,0.7796610169491526,0.42487046632124353
