missing_total,missing_X0,mi_mask,corr_mask,delta_mean,dixon_extreme_score,reg_auc,reg_coef_norm,little_pvalue,little_score,jj_pvalue,jj_score
0.0144,0.072,0.166273629635917,7.172344953031926e-17,1.1102230246251563e-16,0.0,0.5734105603448275,0.2691270852761661,0.966840256982592,0.0146452748744318,0.8179018313727234,0.0872988193746395
0.003,0.015,0.035611600630497,2.3395229766013586e-17,0.0,0.0,0.6896108291032149,0.6306809992803581,0.9707945594752336,0.0128726662054773,0.8291040067035904,0.0813909860912315
0.0126,0.063,0.1567575276767036,3.3597529563923726e-17,5.551115123125783e-17,0.0,0.5375311277125577,0.1574075528396373,0.9827110746403434,0.007574149648506,0.8685126418257001,0.0612238557025646
0.019,0.095,0.2086258953668161,3.4242626035578914e-17,0.0,0.0,0.5420412910729863,0.1401336444564629,0.9798443814107806,0.0088428933494991,0.8580295150771842,0.0664977727402381
0.0209999999999999,0.105,0.2531395430685779,6.269008981695698e-17,-1.1102230246251563e-16,0.0,0.5307262569832403,0.1184905996881757,0.9825269622477472,0.007655522993503,0.8678143814469487,0.0615731570054947
0.008,0.04,0.0923818286935706,1.0333710680380134e-17,5.551115123125783e-17,0.0,0.5788541666666667,0.2499915665639332,0.9796141350137738,0.0089449569954709,0.857220922449309,0.066907237544589
0.0172,0.086,0.1952064532124991,-6.475078519020297e-17,2.220446049250313e-16,0.0,0.5818024528013842,0.3127581468818692,0.9645711897368994,0.0156657139309764,0.8117745759385822,0.0905645545246277
0.018,0.09,0.2271558549357563,-4.4656524073740705e-17,-2.220446049250313e-16,0.0,0.5378876678876678,0.1392799158327554,0.9809013680493828,0.0083746597611484,0.8618021999067385,0.0645924016306427
0.017,0.085,0.1970131452775186,-4.7331925156645887e-17,1.1102230246251563e-16,0.0,0.5610286081645772,0.2083217776852146,0.9773516874109016,0.0099491328845129,0.849506436718714,0.0708333261288631
0.0126,0.063,0.1406244735833909,2.8074449655360235e-17,1.1102230246251563e-16,0.0,0.5782046721214278,0.2576903400061925,0.9721748480325808,0.012255619120314,0.8331912713092651,0.0792552884627424
0.0206,0.103,0.2316501050027323,7.472666424255769e-17,-1.1102230246251563e-16,0.0,0.5734649478845342,0.284953929523632,0.9635534158864668,0.0161242046393386,0.8090901152021376,0.0920031046479752
0.014,0.07,0.1623860919565416,-2.862403211128209e-17,0.0,0.0,0.5586943164362519,0.1814599224925921,0.9810445994419972,0.0083112486330246,0.8623213867080195,0.0643308426896951
0.0166,0.083,0.1805373918933714,2.637735939706356e-17,0.0,0.0,0.5768417180171065,0.2777162331405199,0.9656281451331504,0.0151900843586336,0.8146035198099773,0.0890537177084695
0.0018,0.009,0.0210065523486632,1.4147894416073808e-17,0.0,0.0,0.5853795268527862,0.2828097891528331,0.9867802799959428,0.0057795381187828,0.8850229587958659,0.0530454629190955
0.005,0.025,0.0590045823118249,3.193253561253929e-17,0.0,0.0,0.6021333333333333,0.3730535209144582,0.974133704483477,0.0113814300472537,0.8391699794300737,0.0761500610407463
0.0126,0.063,0.1418689090047034,-4.847983665110152e-18,0.0,0.0,0.564025681421626,0.237782553547433,0.9777057090526904,0.0097918488605637,0.8506872713151699,0.0702300654188439
0.012,0.06,0.1372433846181595,-1.3136664308694445e-17,0.0,0.0,0.5629609929078013,0.2142614632408643,0.9778172146555016,0.0097423211690521,0.8510611355471701,0.0700392414699027
0.0184,0.092,0.2160694332762617,5.910733213911783e-17,1.1102230246251563e-16,0.0,0.5373132541658686,0.1242156123641882,0.9875190538812584,0.0054545160400772,0.8882818451694552,0.0514492139726523
0.0082,0.041,0.097544135853803,7.88779827964294e-17,1.1102230246251563e-16,0.0,0.6083318497418551,0.3462715059445521,0.9671250089691568,0.0145173861066788,0.8186853810889946,0.0868829645500595
0.019,0.095,0.2260440278080666,-2.072321142324157e-17,1.6653345369377348e-16,0.0,0.6019075312590869,0.3551550821209084,0.954871514374388,0.0200550622929531,0.787565337984565,0.1037134061109827
0.0092,0.046,0.1102017184051722,-5.543224724107985e-17,-1.6653345369377348e-16,0.0,0.5709370157688451,0.2838760712557913,0.9726586284524836,0.0120395562299015,0.8346477349791775,0.0784967808449942
0.0208,0.104,0.237842861590978,2.7088882430538117e-17,1.1102230246251563e-16,0.0,0.5481413118131868,0.1844003878799577,0.975824512555061,0.010628276679081,0.8445153144359901,0.0733924705278579
0.0043999999999999,0.022,0.053033091571064,-2.005576738306897e-17,-5.551115123125783e-17,0.0,0.671593232942926,0.5977827788344817,0.9636696827406338,0.0160718038007536,0.8093948656007237,0.091839554884341
0.0064,0.032,0.0705231541988766,8.803374926230708e-18,0.0,0.0,0.6033057851239669,0.3487288319819843,0.970757752430734,0.0128891325105313,0.8289963521755578,0.0814473804672315
0.0072,0.036,0.0866808569600803,-3.009354567069472e-17,1.1102230246251563e-16,0.0,0.6124942369755648,0.3599296505391938,0.9698270050225428,0.0133057270373778,0.8262962436288235,0.0828642215567374
0.0218,0.109,0.2590678817876135,-4.423830538813037e-17,1.1102230246251563e-16,0.0,0.5554834790308797,0.2069526572672885,0.9701064393755372,0.0131806126436346,0.8271024562798456,0.0824406894306405
0.0154,0.077,0.1774767824308785,-8.680624057750288e-17,0.0,0.0,0.5501962825906488,0.1737169761730386,0.9815850806258662,0.0080720511888563,0.8642984179379852,0.0633362819570365
0.0156,0.078,0.1722403414236945,4.683998901747131e-18,-1.1102230246251563e-16,0.0,0.5861143556371322,0.2891265408281838,0.9648472175259916,0.0155414512557357,0.8125092469639945,0.0901716877243679
0.0026,0.013,0.0307329377854298,1.4892946049903283e-17,0.0,0.0,0.563323201621074,0.1869894765160458,0.9893266242318404,0.0046603032632489,0.8966879689089431,0.047358657241737
0.0104,0.052,0.1163627418499211,-7.102516546610886e-17,-1.1102230246251563e-16,0.0,0.6429324894514769,0.5244054222484774,0.9538867533316407,0.020503182237777,0.7852600487371781,0.10498649735775
0.007,0.035,0.084078936471748,-1.5570807469692428e-17,-1.1102230246251563e-16,0.0,0.6296076980014803,0.4486795631757011,0.9619518176686482,0.0168466803994814,0.8049405671818157,0.0942361845984032
0.0036,0.018,0.0430105738549119,-4.7190910772027295e-18,-1.1102230246251563e-16,0.0,0.6253111563702195,0.4080380333521704,0.9786337914483406,0.0093797924732997,0.8538281540389554,0.0686295289158022
0.005,0.025,0.0606733346756508,-4.791216853941526e-17,1.1102230246251563e-16,0.0,0.5686153846153846,0.223089081479518,0.985227225204935,0.0064635956221091,0.8784566958032448,0.056279642520688
0.018,0.09,0.2144402438691423,2.5192077005359857e-17,1.1102230246251563e-16,0.0,0.5817704517704518,0.2866517739785239,0.972421858706692,0.0121452873760065,0.8339333227486381,0.078868672048061
0.0042,0.021,0.0491416137705649,2.1739852188907028e-17,1.6653345369377348e-16,0.0,0.6165183131475266,0.4399256376549735,0.9699309580893538,0.0132591787110457,0.8265957269539006,0.0827068441125473
0.0028,0.014,0.033166962222931,-1.877940419512234e-17,0.0,0.0,0.6661837148652565,0.5197400345468189,0.9750648646469324,0.010966492587393,0.8420913702387756,0.0746407832775145
0.007,0.035,0.0799746459501851,-1.4675451228994398e-17,0.0,0.0,0.5923316062176166,0.2845146388605399,0.9766810521276648,0.0102472376280226,0.8472945715688696,0.0719655760140274
0.0188,0.094,0.2032550702435291,7.619034607106508e-18,-2.220446049250313e-16,0.0,0.5828166831055375,0.2686330044861258,0.9668989762064636,0.0146188996171279,0.8180631323960526,0.0872131792220254
0.0036,0.018,0.0416725657967888,-4.1411826091098155e-18,0.0,0.0,0.6769065399411631,0.5607911621548188,0.969009578160611,0.0136719301507397,0.8239590336331084,0.0840943804258984
0.0166,0.083,0.1896469939340173,3.3680411423451715e-17,1.1102230246251563e-16,0.0,0.5861570600832994,0.2644397823040232,0.9670564617717746,0.0145481688124754,0.8184964511966077,0.0869831992441861
0.0226,0.113,0.2583465764949438,-1.6160009268053531e-19,-1.1102230246251563e-16,0.0,0.5659127415669803,0.2282891550223086,0.9716500558905424,0.0124901200123552,0.8316255835660968,0.0800721587938164
0.0026,0.013,0.0307329377854298,2.618770817932365e-17,-1.1102230246251563e-16,0.0,0.6785129763853168,0.596746377879196,0.9693893806009636,0.0135017421660384,0.8250410922558205,0.083524420303991
0.0106,0.053,0.1260754245911895,-3.798219681800593e-17,5.551115123125783e-17,0.0,0.6091530354047539,0.3600048898665273,0.9627197961260928,0.0165000978223819,0.8069191778712672,0.0931699626290174
0.0018,0.009,0.0211003719553427,-3.140569226934465e-19,0.0,0.0,0.7257540082968943,0.7875160324532479,0.9641638917906477,0.0158491369991532,0.8106957258555624,0.0911421166610722
0.0078,0.039,0.0879218073537166,3.8636380110755124e-17,5.551115123125783e-17,0.0,0.5985218388964486,0.342612882722221,0.9760294170528292,0.0105370927111878,0.8451756383924967,0.0730530296795796
0.0073999999999999,0.037,0.0830690351875369,6.556673209372316e-19,-2.775557561562891e-16,0.0,0.5689427745502512,0.2353994412851204,0.9835148168397784,0.0072190929655052,0.8716053616375599,0.0596801068763966
0.0208,0.104,0.225082971477576,-2.449626678604179e-17,-1.1102230246251563e-16,0.0,0.5461023351648351,0.2020527852656314,0.9726330767034114,0.0120509652988821,0.8345704884351384,0.0785369766053515
0.0087999999999999,0.044,0.0985107245718746,-5.929000370624609e-17,-2.220446049250313e-16,0.0,0.5716289463674401,0.2232311457657988,0.9774649186519406,0.0098988205400558,0.849883107719153,0.0706408027133837
0.0186,0.093,0.218998580707966,-1.0363383375335137e-17,-1.1102230246251563e-16,0.0,0.5512679162072767,0.1658856030469476,0.9769248064639106,0.0101388624782909,0.8480947876599049,0.0715556059306568
0.0186,0.093,0.211771985398406,-1.3077411151877785e-17,-1.1102230246251563e-16,0.0,0.5662054984528933,0.2105909670861976,0.972439820171447,0.0121372656589713,0.8339874106323469,0.0788405051586271
0.0152,0.076,0.1755649340584437,8.685195063434155e-17,1.1102230246251563e-16,0.0,0.5495272271588061,0.1715913222451258,0.9849139504251836,0.0066017111145369,0.8771747193171685,0.0569138934323456
0.0188,0.094,0.1972642402374318,3.1560671166122766e-17,2.220446049250313e-16,0.0,0.5164975811375699,0.0689453277442987,0.9909987501261288,0.0039268932580824,0.9051250830099384,0.0432913996817891
0.0043999999999999,0.022,0.0483530308342039,1.9831609706580105e-17,-1.6653345369377348e-16,0.0,0.5806841420338353,0.3121044332276073,0.9819685875573644,0.0079024047473681,0.8657189051182721,0.0626230984825977
0.008,0.04,0.0940735196788669,-4.6500522119108535e-17,-1.1102230246251563e-16,0.0,0.56984375,0.2679214945655455,0.9822624291178174,0.0077724671095576,0.8668175278717855,0.0620723154174805
0.0073999999999999,0.037,0.0830690351875369,1.6661510517575466e-17,-1.1102230246251563e-16,0.0,0.5477252953888468,0.1672509487085004,0.987248917725614,0.0055733336876971,0.8870793098038007,0.0520375501002106
0.004,0.02,0.0479988709259132,-1.5848297344493886e-17,0.0,0.0,0.5428571428571429,0.1360884449995336,0.9913207230359556,0.0037858150300947,0.9068373628322788,0.042470594701666
0.003,0.015,0.035611600630497,2.967999240172448e-18,1.1102230246251563e-16,0.0,0.5910659898477157,0.281793623568537,0.9852206274625328,0.0064665039590281,0.8784295573033176,0.0562930595540851
0.0184,0.092,0.2006499643156949,7.710872770769998e-17,2.220446049250313e-16,0.0,0.5402700632062823,0.15161052236393,0.983125114188828,0.0073912095898407,0.8700966289460812,0.0604325139471913
0.0162,0.081,0.1885376403799767,-2.1656373390744877e-18,1.1102230246251563e-16,0.0,0.5225352301884764,0.0746635644372121,0.9929787045114352,0.0030600653136264,0.9162068291054406,0.0380064754591319
0.02,0.1,0.2163361970214222,-1.2034248747584214e-18,-5.551115123125783e-17,0.0,0.5722666666666666,0.2325595719099525,0.9695315576210384,0.0134380503525504,0.8254478806231168,0.0833103432035687
0.0186,0.093,0.2088525159803478,-2.402196561471005e-17,2.220446049250313e-16,0.0,0.5915164017024102,0.3172178233535772,0.9527341763488868,0.0210282555512611,0.7825929539984654,0.1064640665469682
0.0147999999999999,0.074,0.1750059538217174,-4.175272222205518e-17,0.0,0.0,0.6039635748059075,0.356118212261175,0.957515158938286,0.0188543417550202,0.7938814878238398,0.100244325061145
0.0106,0.053,0.1254825550283936,-5.267883462551173e-17,-1.1102230246251563e-16,0.0,0.5425873164511565,0.1665676634424737,0.98188371216265,0.0079399441444012,0.8654032398705307,0.0627814832356771
0.0012,0.006,0.013981186500074,5.400281578878937e-18,0.0,0.0,0.6512407780013414,0.4462242514493807,0.9848112103685124,0.006647016358752,0.8767571923742099,0.0571206627482915
0.0126,0.063,0.137619981690251,3.832047500933415e-17,-1.1102230246251563e-16,0.0,0.5558943605901984,0.1703749195950233,0.982718423706032,0.0075709018508328,0.8685405906982393,0.0612098802631331
0.0114,0.057,0.1362524106513108,4.972490650826454e-17,-1.1102230246251563e-16,0.0,0.5867797808412867,0.2945741618106294,0.9744417794779652,0.0112441038083323,0.8401306141813427,0.0756531894041911
0.0194,0.097,0.2048775135164568,-1.9289976932402813e-17,-5.551115123125783e-17,0.0,0.576463335274172,0.2564009964777103,0.969731336793242,0.0133485699704485,0.8260210840166027,0.0830088672616942
0.0124,0.062,0.1411826399763531,2.6128764350700153e-17,-1.1102230246251563e-16,0.0,0.544758924272646,0.1611157376847197,0.9846194093190412,0.0067316074449667,0.8759814905711292,0.0575050703476134
0.0178,0.089,0.1919700331772648,-4.099423444609576e-17,-1.1102230246251563e-16,0.0,0.5846643397180528,0.2826532892924191,0.9646839443197324,0.0156149495791548,0.8120743346951572,0.0904042150071899
0.0036,0.018,0.0414893119783604,-1.6021802510308873e-17,-1.1102230246251563e-16,0.0,0.631704005431093,0.5101876447733988,0.9696135718168204,0.0134013142546211,0.8256829664571486,0.0831866746507535
0.01,0.05,0.1118990458319643,5.168463207961486e-17,-1.1102230246251563e-16,0.0,0.607957894736842,0.3804565153388373,0.9642701797899352,0.0158012636574506,0.8109766675511595,0.090991640609496
0.0164,0.082,0.1835400249581291,-1.5843835202602846e-17,0.0,0.0,0.5410356554545938,0.1242329136158956,0.9874868288844996,0.0054686882897856,0.8881377136140131,0.0515196877962763
0.0144,0.072,0.1678326509084684,-8.558632254629743e-17,-2.220446049250313e-16,0.0,0.5788733237547893,0.2730575543815961,0.9737082035280707,0.011571171031013,0.8378525471309238,0.0768324057158337
0.015,0.075,0.1744602477801592,2.745840155898873e-17,-1.1102230246251563e-16,0.0,0.5216432432432433,0.0517294767517226,0.9943122408275002,0.0024772140187317,0.9245827660776416,0.0340542059305312
0.0046,0.023,0.055567818820264,-3.682076051854803e-18,1.1102230246251563e-16,0.0,0.616438965778114,0.3716932508367795,0.9717663385270308,0.0124381487440533,0.8319712480764995,0.0798916821437499
0.002,0.01,0.0234932370157022,1.8869507364972884e-18,0.0,0.0,0.7755555555555557,1.056458364992788,0.955392394701722,0.0198182201933617,0.7887948738825735,0.103035920394109
0.0098,0.049,0.1144106676375592,-1.3149226857547604e-17,0.0,0.0,0.6038541599605141,0.362943248421966,0.9753462903976068,0.0108411634729493,0.8429850019826345,0.0741801520824037
0.0084,0.042,0.0948671718266969,-1.517289661639153e-17,0.0,0.0,0.5944427875534348,0.3324744745638208,0.9696672864573762,0.0133772558807169,0.8258371062980872,0.0831056074161982
0.0182,0.091,0.21851233595437,2.6902250953023228e-17,2.220446049250313e-16,0.0,0.5518683736505519,0.1532224246417963,0.979377835644636,0.0090497287496471,0.8563958066233295,0.0673254679128716
0.004,0.02,0.0479988709259132,3.31058712414475e-18,5.551115123125783e-17,0.0,0.6328061224489796,0.4303609504933728,0.9740912155245648,0.0114003731581962,0.8390379408822214,0.0762184001448049
0.0188,0.094,0.2187137028396606,-2.2352063002299802e-17,-3.3306690738754696e-16,0.0,0.5569841717157484,0.1943735061538339,0.9784692049234488,0.0094528382147423,0.8532662442498274,0.068915434990831
0.0152,0.076,0.1731509358427212,3.248023615203586e-18,1.1102230246251563e-16,0.0,0.5405844155844155,0.1534101430912701,0.983841892806571,0.0070746887624916,0.8728854564047489,0.0590427424515046
0.0214,0.107,0.2697199768689287,4.6199335362012824e-18,1.1102230246251563e-16,0.0,0.5421084028424611,0.135777344062842,0.9825501304856754,0.0076452823388994,0.8679020457602593,0.06152928794144
0.0101999999999999,0.051,0.1179936139596643,2.659270816441567e-17,0.0,0.0,0.6179879749581603,0.4145927029511788,0.9676628425507,0.0142759351770801,0.8201746473677859,0.0860936594309346
0.009,0.045,0.1036660266675956,1.7304904074368838e-17,-1.1102230246251563e-16,0.0,0.5985805700988946,0.3612375055537052,0.9630774701839,0.0163387767174772,0.8078476390566589,0.0926705399140027
0.0126,0.063,0.1444367181373599,-3.0696413646278346e-17,1.1102230246251563e-16,0.0,0.6012772949806033,0.3593471674969919,0.954367967555142,0.0202841457705564,0.786383445293072,0.1043656377160335
0.0028,0.014,0.033166962222931,-1.3528031254356502e-18,-2.220446049250313e-16,0.0,0.6947261663286004,0.6481121902345729,0.9712120882463736,0.0126859207642619,0.8303299915906579,0.0807492750394276
0.0134,0.067,0.1515555109486728,-2.3197985013268904e-17,0.0,0.0,0.5972708803250628,0.3323652101289606,0.9703424424571244,0.0130749723069986,0.8277863026850785,0.0820817641124793
0.0082,0.041,0.0916195746947108,-2.0229470564417418e-17,0.0,0.0,0.6015666726010327,0.3559396637543426,0.9698004970499986,0.0133175976323151,0.8262199581367256,0.0829043184323451
0.0096,0.048,0.1047232770945182,-3.1976549644412827e-17,0.0,0.0,0.534029236694678,0.1271641558387329,0.9874928754381224,0.0054660290372705,0.8881647436544371,0.051506470455553
0.0172,0.086,0.1858752664855721,2.4690535558188984e-17,5.551115123125783e-17,0.0,0.5603404406900412,0.2049120276169379,0.9741736347441656,0.0113636284493935,0.8392941654580198,0.0760857959720772
0.004,0.02,0.0452906880995702,3.9167171152009407e-17,5.551115123125783e-17,0.0,0.580765306122449,0.2339396302973276,0.9843813325839604,0.006836630678954,0.8750253329028652,0.0579793735140701
0.0237999999999999,0.119,0.2738721548298267,8.096759869847627e-18,5.551115123125783e-17,0.0,0.5536584667919381,0.1864049986982003,0.972344141907863,0.0121799979549552,0.8336994946125029,0.0789904617716087
0.0214,0.107,0.2442762176605194,-8.289211862311608e-18,-5.551115123125783e-17,0.0,0.5577231007524777,0.2063487016972904,0.9787454344947276,0.0093302507611995,0.8542105439159867,0.0684350721783715
0.0178,0.089,0.205425055965619,-7.274434679788207e-18,-1.1102230246251563e-16,0.0,0.563771136792511,0.2202264464376258,0.9708165016600734,0.0128628502644909,0.829168216247893,0.0813573536750285
0.0182,0.091,0.2121292534643701,3.464284544687171e-17,2.220446049250313e-16,0.0,0.5230962656705231,0.0885674477242313,0.9903172562926305,0.0042256532964131,0.9015990665320208,0.0449865466072496
0.0121999999999999,0.061,0.1367622658134986,-1.1777250906990318e-17,-5.551115123125783e-17,0.0,0.5313814836152866,0.1078711447139578,0.9882793517212658,0.0051202783244482,0.8917380571080761,0.0497626983807413
0.0121999999999999,0.061,0.131035762457433,-2.185765239527698e-17,5.551115123125783e-17,0.0,0.5819759423174287,0.2747112107849176,0.9671652076545236,0.0144993349713455,0.818796268400796,0.0868241452677584
0.0209999999999999,0.105,0.238468308275066,1.2754363722789604e-17,1.1102230246251563e-16,0.0,0.593093907954243,0.2912293189232905,0.9605304877262084,0.0174888458557769,0.8013306458615435,0.0961882479065883
0.0126,0.063,0.1347560643710995,1.1538842308010628e-17,1.1102230246251563e-16,0.0,0.6446443394148837,0.5111517973494568,0.9635527757172516,0.0161244931776234,0.8090884385828132,0.0920040046061648
0.0043999999999999,0.022,0.049170776018799,1.4085191118816232e-17,-1.1102230246251563e-16,0.0,0.6208403048893847,0.3937738758879099,0.9774757353334936,0.0098940146395785,0.8499191395730079,0.0706223906477106
0.0166,0.083,0.1923275448989611,-2.3720221607502238e-17,0.0,0.0,0.5279000407299865,0.1123527165699262,0.9873326967593998,0.0055364805418688,0.8874508852073896,0.051855673060077
0.0056,0.028,0.0633357235814138,1.3062928677164805e-17,-1.1102230246251563e-16,0.0,0.6005658436213992,0.3556654674230166,0.9713765211999672,0.0126123979152015,0.8308152524604164,0.0804955391005996
0.0175999999999999,0.088,0.200719137649933,-3.9342084370882346e-17,-1.6653345369377348e-16,0.0,0.5652163078149921,0.2305398449194508,0.9763223745509932,0.0104067577721805,0.8461246431393029,0.0725656560622599
0.0056,0.028,0.0653195750850936,2.8021820379295567e-17,5.551115123125783e-17,0.0,0.5849132863021752,0.2608219346925608,0.9806140919522764,0.0085018699995504,0.8607667135785285,0.0651145358095139
0.0038,0.019,0.0444737268597771,1.5144307043193578e-17,1.1102230246251563e-16,0.0,0.6236922581683566,0.3566619216071828,0.9787073027090728,0.0093471711432678,0.8540798256205564,0.0685015365634811
0.0106,0.053,0.1153453859849041,-6.986353912544308e-18,-1.1102230246251563e-16,0.0,0.5839293897312267,0.308345193272067,0.9716250736362791,0.0125012863726999,0.8315514132925992,0.0801108939862625
0.0158,0.079,0.177988320798852,-1.9412627977609973e-17,0.0,0.0,0.5238252312428703,0.093952607972225,0.9895014380266788,0.0045835703038732,0.8975375094323726,0.0469473925556606
0.0156,0.078,0.1707428545470178,-2.7295426432953073e-17,2.220446049250313e-16,0.0,0.5706101562934535,0.2619709792246445,0.9726857602536998,0.0120274419825513,0.8347297977665055,0.0784540829950043
0.0058,0.029,0.0700240093807161,3.132883224695158e-17,1.1102230246251563e-16,0.0,0.5926346816293192,0.3193844184037475,0.976388897789563,0.0103771674524547,0.8463409546741976,0.072454642985705
0.0082,0.041,0.090839870710158,5.607966552610914e-17,1.1102230246251563e-16,0.0,0.5737429741346423,0.2850282529119116,0.9766626325361574,0.0102554282265473,0.8472342726137743,0.0719964843146602
0.0108,0.054,0.1287615403071307,1.3808645264675617e-17,0.0,0.0,0.6265954114791324,0.4535398875338634,0.9525953933350564,0.021091523028084,0.7822740101298343,0.1066410982912335
0.0136,0.068,0.1469538857835872,-1.0573201373153401e-18,5.551115123125783e-17,0.0,0.5518808381721787,0.1509476668214195,0.9838621866265496,0.0070657306126094,0.872965306418087,0.0590030157796318
0.02,0.1,0.2505683074651584,-4.5683576846095286e-17,0.0,0.0,0.5927,0.3386643579581472,0.9597484774438746,0.0178425681798183,0.7993721790076826,0.0972509708040839
0.0114,0.057,0.1318676030001118,2.461942012129663e-17,1.1102230246251563e-16,0.0,0.5768450819519637,0.2740467207187514,0.9717042042156206,0.0124659182296184,0.8317864577854109,0.0799881546093936
0.0209999999999999,0.105,0.234047421487596,-4.386109272620153e-17,0.0,0.0,0.5249481245011971,0.0981400564971276,0.9853460713447344,0.0064112106406793,0.8789465875934687,0.0560375156181781
0.0126,0.063,0.1400116434882645,-2.540216042779116e-17,-5.551115123125783e-17,0.0,0.5974487980891396,0.3257443961138782,0.9608942002320996,0.017324427924453,0.8022481358674456,0.0956912833735272
0.0068,0.034,0.0807337044850915,-1.723073248697427e-17,-1.6653345369377348e-16,0.0,0.5770917062477166,0.2542171411781878,0.9835329389490666,0.0072110907885968,0.8716759529513918,0.0596449347927774
0.0182,0.091,0.1954591267546074,1.851793200505454e-17,-1.1102230246251563e-16,0.0,0.5823208694495823,0.309390356758316,0.9655624254332263,0.0152196430189496,0.8144263634920799,0.0891481763950646
0.0087999999999999,0.044,0.1085165020019148,2.944203796912826e-17,1.1102230246251563e-16,0.0,0.5558434766070749,0.148480977376167,0.9861643980893304,0.0060506801586027,0.8823751645668756,0.0543467240984082
0.0216,0.108,0.2425508278366921,-2.929045128848723e-18,0.0,0.0,0.5178749377179871,0.0861472071174293,0.9894059908930416,0.0046254642933329,0.8970727970507382,0.0471723127255692
0.0196,0.098,0.2101321006962263,3.3366927239412975e-17,1.1102230246251563e-16,0.0,0.5349676455948232,0.1379729069084629,0.982476701770434,0.0076777395912217,0.8676244047055278,0.0616682405676197
0.007,0.035,0.0763055705607406,1.7375466655402976e-17,1.1102230246251563e-16,0.0,0.561539600296077,0.2038089667572222,0.9844941869321552,0.0067868438638429,0.8754776603663232,0.0577549313662753
0.0164,0.082,0.1827196566792691,1.064136255489606e-17,-5.551115123125783e-17,0.0,0.5748977097614114,0.2601224076857563,0.9676711193728206,0.0142722204919194,0.8201976623422836,0.086081472836017
0.012,0.06,0.1378657448884853,-2.2088457148233785e-17,-1.1102230246251563e-16,0.0,0.5826063829787234,0.302113359111085,0.9678168315470996,0.014206829236629,0.8206033209535346,0.0858667297906558
0.0184,0.092,0.2109439549572166,-9.041311657311811e-17,-2.220446049250313e-16,0.0,0.5537013981995786,0.1882309067007241,0.9753113683092102,0.010856713582648,0.8428738351171585,0.0742374275259393
0.0038,0.019,0.0454990590781736,-4.346105643977432e-18,-1.1102230246251563e-16,0.0,0.606953162723322,0.3889391923898863,0.9773252748466764,0.0099608696892311,0.8494187091524197,0.0708781775433929
0.0212,0.106,0.2357716440540732,-2.5264796349059367e-17,-2.220446049250313e-16,0.0,0.5359419188721455,0.155923261548442,0.97784567352595,0.0097296814339807,0.8511567049744931,0.069990475355507
0.0062,0.031,0.070863764693323,-2.902459385643617e-17,-2.220446049250313e-16,0.0,0.5979227004893638,0.2901728439107482,0.97645808612997,0.0103463938027926,0.8465662557648093,0.0723390465485302
0.0062,0.031,0.0731212393787958,-1.5126880740328912e-17,5.551115123125783e-17,0.0,0.600519324877659,0.3835264169042942,0.9698694307977058,0.0132867289305541,0.8264184076513466,0.0828000179013461
0.018,0.09,0.2133773333991072,-1.1259062598837501e-17,5.551115123125783e-17,0.0,0.5607448107448108,0.1900187483785241,0.973851938863486,0.0115070667584106,0.8382963787155219,0.0766024099086378
0.015,0.075,0.1590273094345712,-9.741937233907929e-18,1.1102230246251563e-16,0.0,0.5528792792792794,0.1908952111969586,0.9785430190567376,0.0094200769775908,0.8535179842326632,0.0687873235583625
0.0116,0.058,0.1320747923411339,-9.18692909947719e-18,-1.1102230246251563e-16,0.0,0.6069258364448349,0.3445986738581755,0.9666668373039746,0.0147231801584635,0.8174262814750564,0.0875514031841215
0.0114,0.057,0.1300899348652874,-2.712912736105191e-17,0.0,0.0,0.6250116276906477,0.4526479686592524,0.9553233380981044,0.0198496125155039,0.7886314547954318,0.1031259049553489
0.0116,0.058,0.1248728850057136,-4.8005701145326404e-17,0.0,0.0,0.5628157258950143,0.2124971319845983,0.9829816331107613,0.0074545968302925,0.8695455371049392,0.0607076695605772
0.01,0.05,0.1149022963793635,-1.445470347714756e-17,0.0,0.0,0.5379368421052632,0.1459386425861209,0.987155340034481,0.0056145008141951,0.8866657158423852,0.0522400838080993
0.0145999999999999,0.073,0.1705791791116264,5.725897868691241e-18,-1.1102230246251563e-16,0.0,0.5554816686616127,0.196922583922443,0.978294267852056,0.0095304911411645,0.8526713464802455,0.0692183309824578
0.0104,0.052,0.1163627418499211,8.429479463462793e-18,1.1102230246251563e-16,0.0,0.6170074651087308,0.4182450651347019,0.9579127520949436,0.0186740452108754,0.7948482320206419,0.0997157874292761
0.0138,0.069,0.1596855258184532,-2.747579465658544e-17,-1.1102230246251563e-16,0.0,0.6099098678372951,0.3531635461721034,0.961059104176306,0.017249902832689,0.8026655229725581,0.0954653909466589
0.0182,0.091,0.2218992782892169,-2.308864100885545e-17,-1.1102230246251563e-16,0.0,0.5639816728925641,0.229571375456718,0.9746112536601308,0.0111685782058231,0.8406615352782976,0.0753788234030452
0.0046,0.023,0.0521734119124001,1.897122479664685e-17,1.1102230246251563e-16,0.0,0.653731476124783,0.4951145932977635,0.9643595352462492,0.0157610210112544,0.8112131764297335,0.0908650037648693
0.0058,0.029,0.0700240093807161,8.755241944237033e-18,1.1102230246251563e-16,0.0,0.6051351255371284,0.2914841689857432,0.9781132657708744,0.0096108508862008,0.8520583418062184,0.0695306673729306
